event_id,timestamp,gateway,user,src_ip,assigned_ip,action,result,mfa,geo,device_id,raw
vpn-20260706-003444,2026-07-05T22:50:09+08:00,vpn-gw-01,admin.li,192.0.2.76,10.20.25.179,logout,success,passed,CN-Shanghai,dev-6332,vpn user=admin.li result=success
vpn-20260706-003683,2026-07-05T22:50:13+08:00,vpn-gw-01,zhang.wei,203.0.113.224,10.20.25.36,reauth,success,passed,JP-Tokyo,dev-5650,vpn user=zhang.wei result=success
vpn-20260706-011840,2026-07-05T22:51:22+08:00,vpn-gw-01,admin.li,203.0.113.180,10.20.25.77,login,success,passed,SG-Singapore,dev-6517,vpn user=admin.li result=success
vpn-20260706-011506,2026-07-05T22:51:27+08:00,vpn-gw-01,wang.mei,192.0.2.101,10.20.25.182,reauth,success,passed,CN-Shanghai,dev-2303,vpn user=wang.mei result=success
vpn-20260706-009765,2026-07-05T22:51:30+08:00,vpn-gw-01,chen.yu,198.51.100.145,10.20.25.192,logout,success,passed,CN-Shenzhen,dev-6058,vpn user=chen.yu result=success
vpn-20260706-005216,2026-07-05T22:51:45+08:00,vpn-gw-01,zhang.wei,192.0.2.102,10.20.25.32,reauth,success,passed,CN-Hangzhou,dev-1945,vpn user=zhang.wei result=success
vpn-20260706-009293,2026-07-05T22:51:50+08:00,vpn-gw-01,chen.yu,198.51.100.128,10.20.25.39,logout,success,passed,CN-Hangzhou,dev-9874,vpn user=chen.yu result=success
vpn-20260706-007700,2026-07-05T22:52:21+08:00,vpn-gw-01,liu.qiang,198.51.100.169,10.20.25.219,reauth,success,passed,CN-Hangzhou,dev-4873,vpn user=liu.qiang result=success
vpn-20260706-015674,2026-07-05T22:52:21+08:00,vpn-gw-01,svc_backup,203.0.113.102,10.20.25.235,logout,success,passed,JP-Tokyo,dev-4179,vpn user=svc_backup result=success
vpn-20260706-005475,2026-07-05T22:52:59+08:00,vpn-gw-01,svc_backup,198.51.100.80,10.20.25.93,logout,success,passed,SG-Singapore,dev-2646,vpn user=svc_backup result=success
vpn-20260706-002164,2026-07-05T22:53:04+08:00,vpn-gw-01,zhang.wei,203.0.113.95,10.20.25.139,logout,success,passed,CN-Shenzhen,dev-2036,vpn user=zhang.wei result=success
vpn-20260706-004081,2026-07-05T22:54:38+08:00,vpn-gw-01,zhang.wei,203.0.113.102,10.20.25.96,reauth,success,passed,CN-Beijing,dev-2040,vpn user=zhang.wei result=success
vpn-20260706-014103,2026-07-05T22:55:35+08:00,vpn-gw-01,wang.mei,198.51.100.71,10.20.25.66,login,success,passed,CN-Hangzhou,dev-7609,vpn user=wang.mei result=success
vpn-20260706-015679,2026-07-05T22:56:58+08:00,vpn-gw-01,svc_backup,198.51.100.39,10.20.25.56,reauth,success,passed,JP-Tokyo,dev-2358,vpn user=svc_backup result=success
vpn-20260706-003399,2026-07-05T22:57:13+08:00,vpn-gw-01,liu.qiang,192.0.2.217,10.20.25.111,reauth,success,passed,CN-Shanghai,dev-6409,vpn user=liu.qiang result=success
vpn-20260706-014839,2026-07-05T22:57:33+08:00,vpn-gw-01,liu.qiang,203.0.113.27,10.20.25.119,logout,success,passed,CN-Shenzhen,dev-6435,vpn user=liu.qiang result=success
vpn-20260706-015902,2026-07-05T22:57:37+08:00,vpn-gw-01,zhang.wei,192.0.2.24,10.20.25.222,login,success,passed,CN-Hangzhou,dev-5371,vpn user=zhang.wei result=success
vpn-20260706-005997,2026-07-05T22:57:42+08:00,vpn-gw-01,svc_backup,198.51.100.194,10.20.25.32,reauth,success,passed,CN-Shenzhen,dev-1701,vpn user=svc_backup result=success
vpn-20260706-003552,2026-07-05T22:58:25+08:00,vpn-gw-01,svc_backup,192.0.2.56,10.20.25.208,logout,success,passed,CN-Beijing,dev-7910,vpn user=svc_backup result=success
vpn-20260706-010108,2026-07-05T22:58:36+08:00,vpn-gw-01,admin.li,192.0.2.76,10.20.25.140,logout,success,passed,CN-Beijing,dev-8751,vpn user=admin.li result=success
vpn-20260706-014678,2026-07-05T22:59:08+08:00,vpn-gw-01,zhang.wei,192.0.2.153,10.20.25.53,login,success,passed,CN-Beijing,dev-3953,vpn user=zhang.wei result=success
vpn-20260706-010129,2026-07-05T22:59:10+08:00,vpn-gw-01,liu.qiang,198.51.100.188,10.20.25.105,login,success,passed,SG-Singapore,dev-7254,vpn user=liu.qiang result=success
vpn-20260706-011766,2026-07-05T22:59:15+08:00,vpn-gw-01,wang.mei,192.0.2.76,10.20.25.12,logout,success,passed,CN-Shanghai,dev-2361,vpn user=wang.mei result=success
vpn-20260706-010286,2026-07-05T22:59:25+08:00,vpn-gw-01,chen.yu,198.51.100.201,10.20.25.166,reauth,success,passed,SG-Singapore,dev-8806,vpn user=chen.yu result=success
vpn-20260706-003550,2026-07-05T22:59:35+08:00,vpn-gw-01,zhang.wei,192.0.2.73,10.20.25.154,logout,success,passed,CN-Shanghai,dev-2777,vpn user=zhang.wei result=success
vpn-20260706-009169,2026-07-05T23:00:16+08:00,vpn-gw-01,chen.yu,192.0.2.227,10.20.25.239,reauth,success,passed,CN-Hangzhou,dev-6292,vpn user=chen.yu result=success
vpn-20260706-009454,2026-07-05T23:00:47+08:00,vpn-gw-01,wang.mei,203.0.113.75,10.20.25.151,reauth,success,passed,CN-Hangzhou,dev-7637,vpn user=wang.mei result=success
vpn-20260706-000164,2026-07-05T23:01:55+08:00,vpn-gw-01,wang.mei,203.0.113.82,,logout,failed,failed,CN-Shanghai,dev-5237,vpn user=wang.mei result=failed
vpn-20260706-010533,2026-07-05T23:03:23+08:00,vpn-gw-01,chen.yu,192.0.2.156,10.20.25.116,reauth,success,passed,CN-Beijing,dev-7606,vpn user=chen.yu result=success
vpn-20260706-005793,2026-07-05T23:03:41+08:00,vpn-gw-01,chen.yu,198.51.100.26,10.20.25.94,login,success,passed,SG-Singapore,dev-1206,vpn user=chen.yu result=success
vpn-20260706-006768,2026-07-05T23:03:45+08:00,vpn-gw-01,zhang.wei,198.51.100.69,10.20.25.73,login,success,passed,CN-Shanghai,dev-4320,vpn user=zhang.wei result=success
vpn-20260706-001597,2026-07-05T23:03:56+08:00,vpn-gw-01,wang.mei,203.0.113.239,,reauth,failed,timeout,SG-Singapore,dev-6449,vpn user=wang.mei result=failed
vpn-20260706-010243,2026-07-05T23:04:41+08:00,vpn-gw-01,svc_backup,192.0.2.179,10.20.25.60,login,success,passed,CN-Hangzhou,dev-1985,vpn user=svc_backup result=success
vpn-20260706-008632,2026-07-05T23:04:44+08:00,vpn-gw-01,chen.yu,198.51.100.203,10.20.25.154,reauth,success,passed,CN-Beijing,dev-4401,vpn user=chen.yu result=success
vpn-20260706-010644,2026-07-05T23:04:44+08:00,vpn-gw-01,chen.yu,192.0.2.139,10.20.25.15,reauth,success,passed,CN-Shanghai,dev-1897,vpn user=chen.yu result=success
vpn-20260706-000198,2026-07-05T23:05:10+08:00,vpn-gw-01,admin.li,192.0.2.45,10.20.25.166,reauth,success,passed,CN-Shanghai,dev-4808,vpn user=admin.li result=success
vpn-20260706-001683,2026-07-05T23:05:34+08:00,vpn-gw-01,wang.mei,192.0.2.177,10.20.25.117,login,success,passed,JP-Tokyo,dev-6269,vpn user=wang.mei result=success
vpn-20260706-009351,2026-07-05T23:05:43+08:00,vpn-gw-01,liu.qiang,198.51.100.45,10.20.25.42,logout,success,passed,CN-Shenzhen,dev-6757,vpn user=liu.qiang result=success
vpn-20260706-005013,2026-07-05T23:05:53+08:00,vpn-gw-01,zhang.wei,198.51.100.62,10.20.25.216,reauth,success,passed,CN-Beijing,dev-6209,vpn user=zhang.wei result=success
vpn-20260706-015303,2026-07-05T23:06:54+08:00,vpn-gw-01,svc_backup,198.51.100.73,10.20.25.119,reauth,success,passed,CN-Beijing,dev-8058,vpn user=svc_backup result=success
vpn-20260706-011389,2026-07-05T23:07:03+08:00,vpn-gw-01,wang.mei,203.0.113.19,10.20.25.65,login,success,passed,CN-Hangzhou,dev-4417,vpn user=wang.mei result=success
vpn-20260706-002442,2026-07-05T23:07:18+08:00,vpn-gw-01,wang.mei,198.51.100.14,10.20.25.169,logout,success,passed,CN-Hangzhou,dev-6129,vpn user=wang.mei result=success
vpn-20260706-005673,2026-07-05T23:07:20+08:00,vpn-gw-01,admin.li,198.51.100.210,10.20.25.76,logout,success,passed,CN-Shenzhen,dev-3733,vpn user=admin.li result=success
vpn-20260706-011201,2026-07-05T23:08:36+08:00,vpn-gw-01,svc_backup,192.0.2.35,,logout,failed,timeout,CN-Shanghai,dev-9440,vpn user=svc_backup result=failed
vpn-20260706-001690,2026-07-05T23:09:10+08:00,vpn-gw-01,zhang.wei,192.0.2.99,10.20.25.66,reauth,success,passed,JP-Tokyo,dev-1429,vpn user=zhang.wei result=success
vpn-20260706-002577,2026-07-05T23:10:11+08:00,vpn-gw-01,liu.qiang,192.0.2.37,10.20.25.228,logout,success,passed,CN-Hangzhou,dev-3868,vpn user=liu.qiang result=success
vpn-20260706-002703,2026-07-05T23:10:14+08:00,vpn-gw-01,svc_backup,192.0.2.232,10.20.25.76,logout,success,passed,CN-Shenzhen,dev-3495,vpn user=svc_backup result=success
vpn-20260706-014662,2026-07-05T23:10:39+08:00,vpn-gw-01,svc_backup,198.51.100.239,10.20.25.187,reauth,success,passed,CN-Hangzhou,dev-7477,vpn user=svc_backup result=success
vpn-20260706-004955,2026-07-05T23:11:16+08:00,vpn-gw-01,admin.li,203.0.113.153,10.20.25.225,login,success,passed,CN-Beijing,dev-2643,vpn user=admin.li result=success
vpn-20260706-015704,2026-07-05T23:12:13+08:00,vpn-gw-01,svc_backup,198.51.100.179,10.20.25.62,login,success,passed,CN-Beijing,dev-6398,vpn user=svc_backup result=success
vpn-20260706-006933,2026-07-05T23:12:49+08:00,vpn-gw-01,svc_backup,198.51.100.108,10.20.25.220,login,success,passed,JP-Tokyo,dev-9163,vpn user=svc_backup result=success
vpn-20260706-002571,2026-07-05T23:12:55+08:00,vpn-gw-01,svc_backup,198.51.100.65,10.20.25.29,logout,success,passed,CN-Shenzhen,dev-4127,vpn user=svc_backup result=success
vpn-20260706-007709,2026-07-05T23:12:56+08:00,vpn-gw-01,svc_backup,198.51.100.163,10.20.25.60,reauth,success,passed,CN-Shenzhen,dev-4567,vpn user=svc_backup result=success
vpn-20260706-009562,2026-07-05T23:13:16+08:00,vpn-gw-01,wang.mei,203.0.113.235,10.20.25.136,reauth,success,passed,CN-Beijing,dev-1207,vpn user=wang.mei result=success
vpn-20260706-014945,2026-07-05T23:13:24+08:00,vpn-gw-01,wang.mei,203.0.113.114,,logout,failed,timeout,SG-Singapore,dev-8479,vpn user=wang.mei result=failed
vpn-20260706-002051,2026-07-05T23:14:10+08:00,vpn-gw-01,svc_backup,192.0.2.226,10.20.25.23,login,success,passed,CN-Shenzhen,dev-8556,vpn user=svc_backup result=success
vpn-20260706-009063,2026-07-05T23:14:18+08:00,vpn-gw-01,liu.qiang,198.51.100.159,10.20.25.80,login,success,passed,CN-Hangzhou,dev-9061,vpn user=liu.qiang result=success
vpn-20260706-013053,2026-07-05T23:14:39+08:00,vpn-gw-01,liu.qiang,192.0.2.125,10.20.25.146,logout,success,passed,CN-Beijing,dev-9320,vpn user=liu.qiang result=success
vpn-20260706-015403,2026-07-05T23:14:46+08:00,vpn-gw-01,wang.mei,203.0.113.80,10.20.25.234,reauth,success,passed,CN-Beijing,dev-7325,vpn user=wang.mei result=success
vpn-20260706-009323,2026-07-05T23:15:00+08:00,vpn-gw-01,admin.li,203.0.113.190,10.20.25.104,login,success,passed,CN-Shanghai,dev-3551,vpn user=admin.li result=success
vpn-20260706-014421,2026-07-05T23:15:17+08:00,vpn-gw-01,zhang.wei,198.51.100.157,10.20.25.71,logout,success,passed,SG-Singapore,dev-7356,vpn user=zhang.wei result=success
vpn-20260706-005690,2026-07-05T23:16:04+08:00,vpn-gw-01,chen.yu,203.0.113.98,10.20.25.219,login,success,passed,JP-Tokyo,dev-3623,vpn user=chen.yu result=success
vpn-20260706-002744,2026-07-05T23:16:26+08:00,vpn-gw-01,admin.li,203.0.113.163,,logout,failed,failed,CN-Beijing,dev-9073,vpn user=admin.li result=failed
vpn-20260706-011687,2026-07-05T23:16:50+08:00,vpn-gw-01,svc_backup,198.51.100.128,10.20.25.206,login,success,passed,CN-Hangzhou,dev-3029,vpn user=svc_backup result=success
vpn-20260706-015413,2026-07-05T23:17:07+08:00,vpn-gw-01,admin.li,192.0.2.114,10.20.25.205,reauth,success,passed,SG-Singapore,dev-5069,vpn user=admin.li result=success
vpn-20260706-002170,2026-07-05T23:18:01+08:00,vpn-gw-01,svc_backup,198.51.100.60,10.20.25.224,reauth,success,passed,CN-Shenzhen,dev-7527,vpn user=svc_backup result=success
vpn-20260706-004075,2026-07-05T23:18:35+08:00,vpn-gw-01,liu.qiang,203.0.113.56,10.20.25.202,logout,success,passed,SG-Singapore,dev-6469,vpn user=liu.qiang result=success
vpn-20260706-007955,2026-07-05T23:19:05+08:00,vpn-gw-01,admin.li,198.51.100.199,10.20.25.239,login,success,passed,CN-Beijing,dev-5873,vpn user=admin.li result=success
vpn-20260706-011983,2026-07-05T23:20:06+08:00,vpn-gw-01,chen.yu,192.0.2.131,10.20.25.235,reauth,success,passed,SG-Singapore,dev-3003,vpn user=chen.yu result=success
vpn-20260706-000042,2026-07-05T23:20:09+08:00,vpn-gw-01,wang.mei,198.51.100.120,10.20.25.160,reauth,success,passed,CN-Shanghai,dev-5583,vpn user=wang.mei result=success
vpn-20260706-013379,2026-07-05T23:21:21+08:00,vpn-gw-01,admin.li,203.0.113.210,10.20.25.240,reauth,success,passed,CN-Shanghai,dev-4299,vpn user=admin.li result=success
vpn-20260706-000431,2026-07-05T23:22:34+08:00,vpn-gw-01,svc_backup,192.0.2.114,10.20.25.225,login,success,passed,SG-Singapore,dev-7616,vpn user=svc_backup result=success
vpn-20260706-010801,2026-07-05T23:23:02+08:00,vpn-gw-01,liu.qiang,203.0.113.113,10.20.25.112,reauth,success,passed,CN-Beijing,dev-2280,vpn user=liu.qiang result=success
vpn-20260706-006710,2026-07-05T23:23:10+08:00,vpn-gw-01,liu.qiang,203.0.113.111,10.20.25.184,reauth,success,passed,CN-Beijing,dev-4192,vpn user=liu.qiang result=success
vpn-20260706-002410,2026-07-05T23:23:16+08:00,vpn-gw-01,zhang.wei,198.51.100.115,10.20.25.110,login,success,passed,CN-Shanghai,dev-5889,vpn user=zhang.wei result=success
vpn-20260706-010687,2026-07-05T23:23:39+08:00,vpn-gw-01,zhang.wei,198.51.100.181,10.20.25.238,logout,success,passed,CN-Shenzhen,dev-2387,vpn user=zhang.wei result=success
vpn-20260706-003101,2026-07-05T23:24:00+08:00,vpn-gw-01,chen.yu,203.0.113.71,10.20.25.108,reauth,success,passed,CN-Beijing,dev-9105,vpn user=chen.yu result=success
vpn-20260706-003003,2026-07-05T23:24:10+08:00,vpn-gw-01,admin.li,198.51.100.135,10.20.25.64,reauth,success,passed,CN-Beijing,dev-2972,vpn user=admin.li result=success
vpn-20260706-010455,2026-07-05T23:24:30+08:00,vpn-gw-01,liu.qiang,192.0.2.53,10.20.25.64,login,success,passed,SG-Singapore,dev-9653,vpn user=liu.qiang result=success
vpn-20260706-003648,2026-07-05T23:24:48+08:00,vpn-gw-01,svc_backup,192.0.2.35,10.20.25.190,login,success,passed,CN-Hangzhou,dev-9176,vpn user=svc_backup result=success
vpn-20260706-006715,2026-07-05T23:24:49+08:00,vpn-gw-01,admin.li,198.51.100.75,10.20.25.113,reauth,success,passed,CN-Beijing,dev-1716,vpn user=admin.li result=success
vpn-20260706-012162,2026-07-05T23:25:33+08:00,vpn-gw-01,zhang.wei,198.51.100.208,10.20.25.72,logout,success,passed,JP-Tokyo,dev-5356,vpn user=zhang.wei result=success
vpn-20260706-003513,2026-07-05T23:26:22+08:00,vpn-gw-01,chen.yu,198.51.100.209,10.20.25.37,reauth,success,passed,SG-Singapore,dev-2390,vpn user=chen.yu result=success
vpn-20260706-013690,2026-07-05T23:26:53+08:00,vpn-gw-01,svc_backup,198.51.100.14,10.20.25.102,login,success,passed,CN-Hangzhou,dev-2544,vpn user=svc_backup result=success
vpn-20260706-005591,2026-07-05T23:27:08+08:00,vpn-gw-01,svc_backup,192.0.2.159,10.20.25.205,login,success,passed,CN-Hangzhou,dev-3462,vpn user=svc_backup result=success
vpn-20260706-014360,2026-07-05T23:27:31+08:00,vpn-gw-01,liu.qiang,198.51.100.178,,login,failed,timeout,CN-Beijing,dev-5481,vpn user=liu.qiang result=failed
vpn-20260706-010774,2026-07-05T23:27:59+08:00,vpn-gw-01,admin.li,203.0.113.71,10.20.25.117,login,success,passed,CN-Hangzhou,dev-7815,vpn user=admin.li result=success
vpn-20260706-004525,2026-07-05T23:28:23+08:00,vpn-gw-01,chen.yu,203.0.113.45,10.20.25.118,login,success,passed,SG-Singapore,dev-2287,vpn user=chen.yu result=success
vpn-20260706-003459,2026-07-05T23:29:51+08:00,vpn-gw-01,wang.mei,192.0.2.141,10.20.25.78,login,success,passed,CN-Hangzhou,dev-9859,vpn user=wang.mei result=success
vpn-20260706-011755,2026-07-05T23:30:00+08:00,vpn-gw-01,admin.li,203.0.113.230,10.20.25.15,login,success,passed,JP-Tokyo,dev-5281,vpn user=admin.li result=success
vpn-20260706-015104,2026-07-05T23:30:23+08:00,vpn-gw-01,wang.mei,203.0.113.223,10.20.25.181,logout,success,passed,CN-Shanghai,dev-8146,vpn user=wang.mei result=success
vpn-20260706-006753,2026-07-05T23:30:30+08:00,vpn-gw-01,admin.li,203.0.113.132,10.20.25.103,login,success,passed,CN-Beijing,dev-5994,vpn user=admin.li result=success
vpn-20260706-002915,2026-07-05T23:30:54+08:00,vpn-gw-01,liu.qiang,198.51.100.198,10.20.25.123,login,success,passed,SG-Singapore,dev-4047,vpn user=liu.qiang result=success
vpn-20260706-015344,2026-07-05T23:31:38+08:00,vpn-gw-01,liu.qiang,192.0.2.17,10.20.25.122,reauth,success,passed,CN-Shanghai,dev-1572,vpn user=liu.qiang result=success
vpn-20260706-011619,2026-07-05T23:31:57+08:00,vpn-gw-01,liu.qiang,203.0.113.201,10.20.25.113,logout,success,passed,JP-Tokyo,dev-7803,vpn user=liu.qiang result=success
vpn-20260706-003519,2026-07-05T23:32:11+08:00,vpn-gw-01,chen.yu,203.0.113.186,10.20.25.224,logout,success,passed,CN-Beijing,dev-1606,vpn user=chen.yu result=success
vpn-20260706-002438,2026-07-05T23:32:21+08:00,vpn-gw-01,admin.li,198.51.100.117,10.20.25.239,login,success,passed,JP-Tokyo,dev-5418,vpn user=admin.li result=success
vpn-20260706-004400,2026-07-05T23:32:50+08:00,vpn-gw-01,chen.yu,198.51.100.69,10.20.25.52,logout,success,passed,CN-Hangzhou,dev-2872,vpn user=chen.yu result=success
vpn-20260706-002819,2026-07-05T23:33:15+08:00,vpn-gw-01,liu.qiang,198.51.100.154,10.20.25.64,login,success,passed,SG-Singapore,dev-4049,vpn user=liu.qiang result=success
vpn-20260706-014923,2026-07-05T23:33:33+08:00,vpn-gw-01,liu.qiang,198.51.100.148,10.20.25.85,reauth,success,passed,CN-Hangzhou,dev-2590,vpn user=liu.qiang result=success
vpn-20260706-009092,2026-07-05T23:33:58+08:00,vpn-gw-01,svc_backup,198.51.100.62,10.20.25.173,logout,success,passed,CN-Beijing,dev-7962,vpn user=svc_backup result=success
vpn-20260706-008759,2026-07-05T23:34:06+08:00,vpn-gw-01,chen.yu,192.0.2.156,10.20.25.226,login,success,passed,CN-Hangzhou,dev-8042,vpn user=chen.yu result=success
vpn-20260706-005770,2026-07-05T23:34:14+08:00,vpn-gw-01,svc_backup,203.0.113.202,10.20.25.85,reauth,success,passed,CN-Hangzhou,dev-5995,vpn user=svc_backup result=success
vpn-20260706-012260,2026-07-05T23:34:23+08:00,vpn-gw-01,chen.yu,192.0.2.112,,logout,failed,timeout,JP-Tokyo,dev-3477,vpn user=chen.yu result=failed
vpn-20260706-006554,2026-07-05T23:34:30+08:00,vpn-gw-01,zhang.wei,203.0.113.21,10.20.25.234,login,success,passed,CN-Shanghai,dev-6915,vpn user=zhang.wei result=success
vpn-20260706-003045,2026-07-05T23:35:06+08:00,vpn-gw-01,chen.yu,192.0.2.202,10.20.25.124,logout,success,passed,CN-Hangzhou,dev-1355,vpn user=chen.yu result=success
vpn-20260706-010698,2026-07-05T23:35:10+08:00,vpn-gw-01,wang.mei,198.51.100.112,10.20.25.135,logout,success,passed,JP-Tokyo,dev-3090,vpn user=wang.mei result=success
vpn-20260706-013273,2026-07-05T23:35:52+08:00,vpn-gw-01,zhang.wei,203.0.113.167,10.20.25.163,login,success,passed,CN-Shanghai,dev-9079,vpn user=zhang.wei result=success
vpn-20260706-012846,2026-07-05T23:36:50+08:00,vpn-gw-01,chen.yu,198.51.100.237,10.20.25.106,reauth,success,passed,JP-Tokyo,dev-8421,vpn user=chen.yu result=success
vpn-20260706-012584,2026-07-05T23:37:46+08:00,vpn-gw-01,zhang.wei,198.51.100.30,10.20.25.54,logout,success,passed,JP-Tokyo,dev-5289,vpn user=zhang.wei result=success
vpn-20260706-000876,2026-07-05T23:37:48+08:00,vpn-gw-01,chen.yu,203.0.113.172,10.20.25.25,login,success,passed,CN-Shanghai,dev-6198,vpn user=chen.yu result=success
vpn-20260706-007772,2026-07-05T23:38:01+08:00,vpn-gw-01,admin.li,203.0.113.201,10.20.25.34,reauth,success,passed,JP-Tokyo,dev-6562,vpn user=admin.li result=success
vpn-20260706-003704,2026-07-05T23:38:17+08:00,vpn-gw-01,chen.yu,192.0.2.205,10.20.25.40,login,success,passed,SG-Singapore,dev-1922,vpn user=chen.yu result=success
vpn-20260706-005909,2026-07-05T23:38:30+08:00,vpn-gw-01,admin.li,198.51.100.52,10.20.25.216,reauth,success,passed,CN-Beijing,dev-2102,vpn user=admin.li result=success
vpn-20260706-001728,2026-07-05T23:39:52+08:00,vpn-gw-01,admin.li,198.51.100.64,10.20.25.232,reauth,success,passed,CN-Beijing,dev-8761,vpn user=admin.li result=success
vpn-20260706-001606,2026-07-05T23:40:09+08:00,vpn-gw-01,wang.mei,203.0.113.69,10.20.25.120,reauth,success,passed,CN-Shanghai,dev-8596,vpn user=wang.mei result=success
vpn-20260706-012924,2026-07-05T23:40:25+08:00,vpn-gw-01,wang.mei,198.51.100.10,10.20.25.147,login,success,passed,JP-Tokyo,dev-9978,vpn user=wang.mei result=success
vpn-20260706-004825,2026-07-05T23:40:43+08:00,vpn-gw-01,wang.mei,198.51.100.184,10.20.25.51,logout,success,passed,CN-Shanghai,dev-3942,vpn user=wang.mei result=success
vpn-20260706-004362,2026-07-05T23:41:21+08:00,vpn-gw-01,admin.li,203.0.113.142,10.20.25.169,login,success,passed,SG-Singapore,dev-6986,vpn user=admin.li result=success
vpn-20260706-003266,2026-07-05T23:41:56+08:00,vpn-gw-01,svc_backup,198.51.100.99,,logout,failed,timeout,JP-Tokyo,dev-1772,vpn user=svc_backup result=failed
vpn-20260706-003040,2026-07-05T23:41:58+08:00,vpn-gw-01,zhang.wei,192.0.2.12,10.20.25.101,login,success,passed,CN-Shanghai,dev-1735,vpn user=zhang.wei result=success
vpn-20260706-010486,2026-07-05T23:42:06+08:00,vpn-gw-01,admin.li,198.51.100.113,10.20.25.64,reauth,success,passed,CN-Beijing,dev-9287,vpn user=admin.li result=success
vpn-20260706-008488,2026-07-05T23:42:24+08:00,vpn-gw-01,admin.li,203.0.113.58,10.20.25.225,logout,success,passed,CN-Shanghai,dev-8899,vpn user=admin.li result=success
vpn-20260706-007824,2026-07-05T23:42:47+08:00,vpn-gw-01,admin.li,203.0.113.143,10.20.25.87,logout,success,passed,CN-Beijing,dev-2911,vpn user=admin.li result=success
vpn-20260706-007490,2026-07-05T23:42:54+08:00,vpn-gw-01,zhang.wei,192.0.2.126,10.20.25.129,reauth,success,passed,CN-Shenzhen,dev-7006,vpn user=zhang.wei result=success
vpn-20260706-003529,2026-07-05T23:44:03+08:00,vpn-gw-01,liu.qiang,203.0.113.50,10.20.25.12,reauth,success,passed,CN-Beijing,dev-4450,vpn user=liu.qiang result=success
vpn-20260706-012010,2026-07-05T23:44:31+08:00,vpn-gw-01,svc_backup,203.0.113.159,10.20.25.216,logout,success,passed,CN-Shenzhen,dev-2834,vpn user=svc_backup result=success
vpn-20260706-004295,2026-07-05T23:44:56+08:00,vpn-gw-01,liu.qiang,192.0.2.226,10.20.25.81,logout,success,passed,JP-Tokyo,dev-2188,vpn user=liu.qiang result=success
vpn-20260706-015598,2026-07-05T23:46:18+08:00,vpn-gw-01,svc_backup,198.51.100.140,10.20.25.219,login,success,passed,CN-Shanghai,dev-9440,vpn user=svc_backup result=success
vpn-20260706-012748,2026-07-05T23:47:32+08:00,vpn-gw-01,liu.qiang,198.51.100.29,10.20.25.206,logout,success,passed,CN-Beijing,dev-4413,vpn user=liu.qiang result=success
vpn-20260706-015575,2026-07-05T23:48:03+08:00,vpn-gw-01,liu.qiang,198.51.100.91,10.20.25.44,login,success,passed,JP-Tokyo,dev-5341,vpn user=liu.qiang result=success
vpn-20260706-001268,2026-07-05T23:48:17+08:00,vpn-gw-01,chen.yu,192.0.2.47,10.20.25.195,logout,success,passed,CN-Hangzhou,dev-1475,vpn user=chen.yu result=success
vpn-20260706-014693,2026-07-05T23:48:58+08:00,vpn-gw-01,admin.li,198.51.100.101,10.20.25.147,logout,success,passed,JP-Tokyo,dev-2378,vpn user=admin.li result=success
vpn-20260706-007019,2026-07-05T23:49:02+08:00,vpn-gw-01,admin.li,192.0.2.236,10.20.25.114,logout,success,passed,CN-Beijing,dev-7819,vpn user=admin.li result=success
vpn-20260706-004554,2026-07-05T23:49:52+08:00,vpn-gw-01,wang.mei,203.0.113.106,10.20.25.108,reauth,success,passed,CN-Beijing,dev-8175,vpn user=wang.mei result=success
vpn-20260706-000209,2026-07-05T23:50:08+08:00,vpn-gw-01,zhang.wei,203.0.113.140,,reauth,failed,failed,CN-Shenzhen,dev-5903,vpn user=zhang.wei result=failed
vpn-20260706-012527,2026-07-05T23:50:09+08:00,vpn-gw-01,wang.mei,192.0.2.94,10.20.25.194,login,success,passed,CN-Shenzhen,dev-5282,vpn user=wang.mei result=success
vpn-20260706-005405,2026-07-05T23:50:33+08:00,vpn-gw-01,wang.mei,203.0.113.219,10.20.25.103,reauth,success,passed,CN-Beijing,dev-4700,vpn user=wang.mei result=success
vpn-20260706-007805,2026-07-05T23:51:03+08:00,vpn-gw-01,chen.yu,198.51.100.142,10.20.25.143,login,success,passed,CN-Beijing,dev-5849,vpn user=chen.yu result=success
vpn-20260706-012263,2026-07-05T23:51:20+08:00,vpn-gw-01,liu.qiang,192.0.2.212,10.20.25.163,logout,success,passed,JP-Tokyo,dev-2213,vpn user=liu.qiang result=success
vpn-20260706-010240,2026-07-05T23:52:24+08:00,vpn-gw-01,wang.mei,198.51.100.178,10.20.25.147,logout,success,passed,CN-Beijing,dev-7186,vpn user=wang.mei result=success
vpn-20260706-004172,2026-07-05T23:52:26+08:00,vpn-gw-01,zhang.wei,198.51.100.234,10.20.25.127,logout,success,passed,CN-Beijing,dev-4294,vpn user=zhang.wei result=success
vpn-20260706-008005,2026-07-05T23:52:50+08:00,vpn-gw-01,svc_backup,192.0.2.12,,login,failed,timeout,SG-Singapore,dev-2343,vpn user=svc_backup result=failed
vpn-20260706-001195,2026-07-05T23:54:15+08:00,vpn-gw-01,admin.li,203.0.113.81,10.20.25.34,reauth,success,passed,CN-Beijing,dev-4412,vpn user=admin.li result=success
vpn-20260706-005964,2026-07-05T23:56:04+08:00,vpn-gw-01,admin.li,198.51.100.120,10.20.25.44,reauth,success,passed,CN-Beijing,dev-9842,vpn user=admin.li result=success
